number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,exchange rate,LAT,LNG,timestamp,transaction year,transaction month,transaction day,filled decoration year,total
4,2.75,3370,8103,1.0,0,3,3,1970,1400,1970,7.762095445,47.536464,-122.394409,1399334400,2014,5,6,2014,1135000.0000273243
4,2.25,3490,6906,2.0,0,0,4,2280,1210,1928,7.336396945,47.651371,-122.407349,1399334400,2014,5,6,1928,1225000.0000560926
4,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,7.892512008,47.659861,-122.284977,1399334400,2014,5,6,1950,1580000.0001261567
5,4.0,4510,15175,2.0,0,0,3,4510,0,1969,7.328692651,47.567779,-122.232795,1399334400,2014,5,6,2002,1869999.99990384
2,1.0,1040,13100,1.0,0,0,5,1040,0,1912,7.242955583,47.391942,-122.257192,1399420800,2014,5,7,1912,159999.9999705083
3,2.0,1570,7200,1.0,0,0,4,1570,0,1952,6.514145822,47.754413,-122.300477,1399420800,2014,5,7,1952,176224.99998115376
4,1.0,1490,6600,1.0,0,0,3,1490,0,1969,6.0853906,47.489569,-122.29996,1399420800,2014,5,7,2010,184999.99999182016
3,1.5,1380,11130,1.0,0,0,3,1380,0,1960,7.919512163,47.304801,-122.316969,1399420800,2014,5,7,2012,209950.000079541
3,1.75,1640,10762,1.0,0,0,3,1130,510,1988,7.249254054,47.367737,-122.117029,1399420800,2014,5,7,2000,226499.99999285897
3,2.5,1920,9180,2.0,0,0,3,1920,0,1988,6.778293459,47.47202,-122.2219,1399420800,2014,5,7,2000,230000.00008097864
3,2.0,1410,7566,1.0,0,0,3,1410,0,1985,6.57505079,47.367214,-122.198051,1399420800,2014,5,7,1985,239900.00002413403
3,1.5,1260,1270,2.0,0,0,3,1040,220,2005,6.60221633,47.740485,-122.342826,1399420800,2014,5,7,2005,244999.99998816283
3,1.0,1400,7410,1.0,0,0,3,1400,0,1944,7.959992686,47.451576,-122.352986,1399420800,2014,5,7,1944,245999.99998285872
4,1.75,1720,10018,1.0,0,0,5,1720,0,1960,7.697513804,47.367737,-122.117029,1399420800,2014,5,7,1960,248499.9999340228
3,1.0,1110,8423,1.0,0,0,3,1110,0,1952,6.59942323,47.451576,-122.352986,1399420800,2014,5,7,2008,248999.99995538677
1,1.0,1100,4373,1.0,0,0,2,820,280,1947,6.049013854,47.451576,-122.352986,1399420800,2014,5,7,1947,249999.99996485544
3,1.75,1250,10122,1.0,0,0,3,1250,0,1994,6.319465112,47.31199,-122.000503,1399420800,2014,5,7,1994,253000.00001671936
5,2.25,2060,8632,1.0,0,0,3,1030,1030,1962,6.226345579,47.500058,-122.357848,1399420800,2014,5,7,2003,254999.99998358692
3,2.5,1600,7000,2.0,0,0,4,1600,0,1993,7.695986119,47.419378,-121.958008,1399420800,2014,5,7,1993,275000.000007503
3,2.5,1600,4271,2.0,0,0,3,1600,0,2000,6.605858194,47.310617,-122.263291,1399420800,2014,5,7,2000,280000.0000147889
3,1.75,1840,10723,1.0,0,0,4,1220,620,1974,7.559837251,47.442737,-122.123973,1399420800,2014,5,7,1974,310000.00002617686
3,1.75,2190,8000,1.0,0,0,4,2190,0,1967,6.150565237,47.311491,-122.36281,1399420800,2014,5,7,1967,313000.0000261721
3,1.75,1870,12381,1.0,0,0,4,1870,0,1957,7.464150383,47.304801,-122.316969,1399420800,2014,5,7,2001,314499.9999928847
3,1.0,1040,16986,1.0,0,0,4,1040,0,1968,7.10802594,47.499429,-122.110157,1399420800,2014,5,7,1968,314949.9999378068
3,3.0,1680,1570,3.0,0,0,3,1680,0,2014,6.472472555,47.678255,-122.338152,1399420800,2014,5,7,2014,329999.9999518474
3,2.25,1630,12295,2.0,0,0,4,1630,0,1985,6.872477836,47.442737,-122.123973,1399420800,2014,5,7,1985,339949.9999813228
3,1.0,1010,9360,1.0,0,0,3,1010,0,1981,6.922849697,47.675982,-122.193578,1399420800,2014,5,7,2013,349999.9999996394
5,2.5,2420,8560,1.0,0,2,3,1620,800,1978,7.528657447,47.540246,-122.268545,1399420800,2014,5,7,1978,352000.0000015994
2,1.0,820,6400,1.0,0,0,4,820,0,1944,7.22893312,47.555647,-122.37959,1399420800,2014,5,7,1944,361279.9999734414
5,2.75,2410,5003,1.0,0,0,3,1410,1000,2008,6.736957923,47.540246,-122.268545,1399420800,2014,5,7,2008,364999.99999385496
3,2.5,1830,13042,2.0,0,0,3,1830,0,1990,7.665932902,47.419378,-121.958008,1399420800,2014,5,7,2009,374999.9999418761
2,1.0,1640,17335,1.0,0,0,3,840,800,1978,6.979394602,47.669256,-122.008454,1399420800,2014,5,7,1978,379499.99994848773
5,1.75,3000,6000,1.0,0,0,5,1500,1500,1958,6.100794389,47.499387,-122.243852,1399420800,2014,5,7,1958,380000.00002439425
3,2.25,1660,8307,1.0,0,0,4,1660,0,1961,6.718267225,47.740485,-122.342826,1399420800,2014,5,7,2001,404999.9999880179
4,2.75,2140,13000,1.0,0,0,3,1320,820,1968,6.20603554,47.755665,-122.248061,1399420800,2014,5,7,1997,409499.9999787435
4,3.0,1830,9548,2.0,0,0,3,1830,0,1991,6.360993904,47.755665,-122.248061,1399420800,2014,5,7,1991,414999.99998278846
3,2.25,1606,1452,3.0,0,0,3,1606,0,2009,6.422977118,47.716513,-122.295829,1399420800,2014,5,7,2009,417249.9999296766
3,2.25,1770,8165,2.0,0,0,3,1770,0,1977,7.647339487,47.715769,-122.213748,1399420800,2014,5,7,2004,419999.9999625911
2,2.5,1150,1027,3.0,0,0,3,1150,0,2008,7.491794709,47.678255,-122.338152,1399420800,2014,5,7,2008,425000.0000225869
2,2.0,1350,3900,1.0,0,0,3,1350,0,2003,7.67727139,47.669256,-122.008454,1399420800,2014,5,7,2003,427999.9999697466
3,1.75,1500,6180,1.0,0,0,4,1060,440,1947,6.099107555,47.540246,-122.268545,1399420800,2014,5,7,1988,440000.0000606796
3,2.0,1760,9055,2.0,0,0,4,1760,0,1985,6.980068392,47.68099,-122.120531,1399420800,2014,5,7,1985,460000.00000707805
4,2.5,2180,11200,1.0,0,0,4,2180,0,1968,7.838798089,47.760785,-122.130531,1399420800,2014,5,7,1968,480500.0001041396
3,2.0,1610,4160,1.0,0,0,4,1010,600,1917,6.162008489,47.536464,-122.394409,1399420800,2014,5,7,1917,485000.0000154138
4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,6.300667832,47.740485,-122.342826,1399420800,2014,5,7,1956,492000.0000358071
4,2.75,2656,21195,2.0,0,0,3,2656,0,2014,7.703927058,47.310617,-122.263291,1399420800,2014,5,7,2014,494999.999997318
3,2.5,1940,37565,1.0,0,0,4,1940,0,1987,6.998761995,47.493732,-121.998724,1399420800,2014,5,7,1987,499999.99984045455
3,2.5,2280,2289,2.0,0,0,3,1880,400,2006,6.050006822,47.493732,-121.998724,1399420800,2014,5,7,2006,500324.0000623165
3,2.75,1540,6760,1.0,0,0,5,1210,330,1980,6.498264177,47.715769,-122.213748,1399420800,2014,5,7,1980,502999.9999400675
4,2.5,2430,5203,2.0,0,0,3,2430,0,2003,7.152976461,47.754413,-122.300477,1399420800,2014,5,7,2003,509999.99998530984
3,1.75,1580,9147,1.0,0,1,4,1210,370,1967,6.152773093,47.605797,-122.099118,1399420800,2014,5,7,1967,515000.0000025216
3,2.25,1170,1249,3.0,0,0,3,1170,0,2014,7.983695515,47.667527,-122.377551,1399420800,2014,5,7,2014,519949.99997757934
2,2.0,1550,2400,1.5,0,0,4,1550,0,1900,7.619271269,47.678255,-122.338152,1399420800,2014,5,7,1971,525999.9999723665
3,1.0,1340,4284,1.0,0,0,3,1080,260,1910,7.293083604,47.659861,-122.284977,1399420800,2014,5,7,2006,529999.9999648718
7,5.75,3700,7647,2.0,0,1,3,3700,0,1948,6.995068157,47.754413,-122.300477,1399420800,2014,5,7,1984,540000.0000425309
3,3.0,4120,60392,2.0,0,2,3,3180,940,1994,7.914514942,47.662086,-121.89187,1399420800,2014,5,7,1994,560000.0000990558
3,2.0,1860,13374,1.0,0,0,3,1860,0,1985,7.56674284,47.493732,-121.998724,1399420800,2014,5,7,1985,559999.999942737
3,2.0,2350,5080,1.5,0,0,3,1780,570,1929,7.851893768,47.540246,-122.268545,1399420800,2014,5,7,1929,567999.9999851808
4,2.0,1650,5000,1.0,0,0,3,1650,0,1955,7.033481581,47.687761,-122.38487,1399420800,2014,5,7,2005,575000.0000519275
4,2.0,2510,13695,1.0,0,0,4,1280,1230,1961,6.071732965,47.675982,-122.193578,1399420800,2014,5,7,2001,581000.0000357144
3,1.75,1960,4788,1.0,0,0,4,1090,870,1920,6.059335083,47.685746,-122.281589,1399420800,2014,5,7,1920,599000.0000348459
9,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,6.377368449,47.678255,-122.338152,1399420800,2014,5,7,2003,599998.9999942324
3,2.5,2460,108900,1.0,0,0,4,1860,600,1977,6.908777372,47.493732,-121.998724,1399420800,2014,5,7,1977,600000.0003230681
3,2.5,2030,6500,2.0,0,0,3,2030,0,1988,7.507499011,47.493732,-121.998724,1399420800,2014,5,7,2000,618080.0000040706
2,2.25,2550,5663,1.0,0,0,3,1720,830,2011,7.567488936,47.512527,-122.190248,1399420800,2014,5,7,2011,629999.9999739516
3,3.0,2270,5175,2.0,0,0,3,2130,140,2002,7.89465306,47.512527,-122.190248,1399420800,2014,5,7,2002,640000.0000000783
3,2.5,3240,108366,2.0,0,0,4,3240,0,1991,6.551457065,47.367737,-122.117029,1399420800,2014,5,7,1991,651000.0004051366
4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,7.033816439,47.574245,-122.400222,1399420800,2014,5,7,2013,705000.0001115353
4,2.75,2600,6050,2.0,0,0,5,1960,640,1949,6.284093511,47.574245,-122.400222,1399420800,2014,5,7,1949,749950.0000084307
3,2.75,2520,5401,1.0,0,0,4,1360,1160,1946,7.569661724,47.638679,-122.370946,1399420800,2014,5,7,1989,750000.0001029768
4,2.75,2410,9549,1.0,0,0,4,1780,630,1956,6.211030496,47.675982,-122.193578,1399420800,2014,5,7,1956,758000.00001803
3,2.0,2540,7200,1.5,0,3,4,1600,940,1905,6.341827878,47.585627,-122.29196,1399420800,2014,5,7,1905,774999.9998998756
4,2.0,2210,8556,1.0,0,1,4,1210,1000,1954,7.679794228,47.651371,-122.407349,1399420800,2014,5,7,1979,794153.999991155
5,3.75,4130,226076,2.0,0,0,3,3170,960,1985,7.419454264,47.752379,-122.060283,1399420800,2014,5,7,1985,899999.9990820182
4,3.5,3900,8391,2.0,0,0,3,3900,0,2006,6.797349356,47.675982,-122.193578,1399420800,2014,5,7,2006,1040000.000052148
4,4.0,4460,103382,2.0,0,0,3,4460,0,2001,6.29018376,47.669256,-122.008454,1399420800,2014,5,7,2001,1150000.0000841909
6,2.5,3560,6480,2.5,0,0,4,3560,0,1914,7.592877555,47.63281,-122.288511,1399420800,2014,5,7,1945,1499999.9999907631
5,4.5,4270,8076,2.0,0,0,3,3400,870,2007,7.057786285,47.675982,-122.193578,1399420800,2014,5,7,2007,1532499.9998681897
2,1.5,980,5000,2.0,0,0,3,980,0,1922,7.767036165,47.661553,-121.278786,1399507200,2014,5,8,2003,133999.9999927648
2,1.0,720,5040,1.0,0,0,3,720,0,1955,7.500458652,47.544034,-122.349874,1399507200,2014,5,8,2005,205000.00001579645
3,1.0,1490,8995,1.0,0,0,4,1490,0,1954,6.67415974,47.489569,-122.29996,1399507200,2014,5,8,1979,207000.00003117073
4,1.75,2000,6120,1.0,0,0,3,1100,900,1965,6.5122296,47.499387,-122.243852,1399507200,2014,5,8,1993,228000.0000623915
3,2.5,1190,3000,2.0,0,0,3,1190,0,2002,6.362356955,47.499387,-122.243852,1399507200,2014,5,8,2002,229000.0000097043
3,1.0,1390,16000,1.0,0,0,4,1390,0,1960,6.258275638,47.310617,-122.263291,1399507200,2014,5,8,2001,230000.00004504004
3,1.75,950,6000,1.0,0,0,3,790,160,1939,7.940447798,47.534862,-122.305794,1399507200,2014,5,8,1969,230000.00000625907
2,1.0,1270,3008,1.0,0,0,4,650,620,1923,6.689630665,47.540246,-122.268545,1399507200,2014,5,8,1923,234999.99995905196
3,1.5,1260,7964,1.0,0,0,4,1260,0,1955,7.997297367,47.444098,-122.324859,1399507200,2014,5,8,2009,244999.99996634616
3,1.75,1390,7399,1.0,0,0,4,1390,0,1975,6.117068021,47.405479,-122.195772,1399507200,2014,5,8,1975,246000.00001636916
4,1.75,1730,8320,1.0,0,0,3,1230,500,1977,6.864820235,47.311491,-122.36281,1399507200,2014,5,8,2004,257999.9999633887
4,1.5,2130,8800,1.0,0,0,3,1100,1030,1962,7.085137649,47.391942,-122.257192,1399507200,2014,5,8,2003,260000.0000683432
4,2.5,2020,6236,2.0,0,0,3,2020,0,2002,6.268136297,47.310617,-122.263291,1399507200,2014,5,8,2002,261999.9999815737
3,2.5,1940,8547,1.0,0,0,3,1460,480,1989,7.632599235,47.367214,-122.198051,1399507200,2014,5,8,1989,265999.9999774941
4,2.5,1810,6509,2.0,0,0,3,1810,0,1994,7.737599465,47.367737,-122.117029,1399507200,2014,5,8,1994,269999.9999905563
3,1.75,1890,13860,1.0,0,0,5,1890,0,1966,7.25335452,47.367737,-122.117029,1399507200,2014,5,8,1966,292285.7143163796
3,2.5,1920,7229,2.0,0,0,3,1920,0,1993,7.981376777,47.304801,-122.316969,1399507200,2014,5,8,1993,294999.99999638466
3,2.0,1240,10800,1.0,0,0,3,1240,0,1967,6.857097786,47.442737,-122.123973,1399507200,2014,5,8,2010,297950.000030107
2,1.25,860,1277,2.0,0,0,3,860,0,2007,6.413798694,47.585627,-122.29196,1399507200,2014,5,8,2007,321950.00003319007
4,2.5,2460,7350,2.0,0,0,3,2460,0,1989,6.172538152,47.311491,-122.36281,1399507200,2014,5,8,1989,347499.9999663712
3,1.75,1590,9620,1.0,0,0,3,1590,0,1988,7.996641319,47.499429,-122.110157,1399507200,2014,5,8,2000,349000.00004664354
4,1.75,2250,13515,1.0,0,0,4,2150,100,1940,6.445213467,47.367214,-122.198051,1399507200,2014,5,8,2001,350000.00003440003
2,1.5,960,1808,2.0,0,0,3,960,0,1993,7.427770501,47.611046,-122.293207,1399507200,2014,5,8,1993,358000.0000276827
3,1.75,1890,9920,1.0,0,0,3,1230,660,1944,6.745908094,47.716513,-122.295829,1399507200,2014,5,8,1944,384999.9999463413
3,2.5,1960,8000,1.0,0,0,4,1290,670,1977,7.443076631,47.715769,-122.213748,1399507200,2014,5,8,1977,401999.9999421453
2,1.0,1020,8155,1.0,0,0,4,1020,0,1948,7.28155771,47.742239,-122.376608,1399507200,2014,5,8,1948,404999.9999253371
3,2.5,1540,1614,3.0,0,0,3,1470,70,2008,6.78789117,47.678255,-122.338152,1399507200,2014,5,8,2008,413450.00000154006
3,1.75,1460,7700,1.0,0,0,3,1460,0,1979,7.529829186,47.68099,-122.120531,1399507200,2014,5,8,2014,424500.00002862286
3,1.75,1310,9282,1.0,0,0,4,1310,0,1976,7.131817717,47.68099,-122.120531,1399507200,2014,5,8,1992,436999.99999731744
2,1.5,1020,1060,3.0,0,0,3,1020,0,2008,7.621997454,47.678255,-122.338152,1399507200,2014,5,8,2008,441750.0000175985
3,2.0,1510,43560,1.0,0,0,3,1510,0,1954,6.856311385,47.752379,-122.060283,1399507200,2014,5,8,2005,450000.0000916664
5,2.25,2440,20828,1.5,0,0,4,2440,0,1975,7.02826823,47.367737,-122.117029,1399507200,2014,5,8,1975,489990.00003127294
3,2.5,2310,4729,2.0,0,0,3,2310,0,2011,7.10471082,47.755665,-122.248061,1399507200,2014,5,8,2011,493999.99999368534
4,2.75,2280,2850,1.5,0,0,4,1540,740,1930,7.07720193,47.685746,-122.281589,1399507200,2014,5,8,1930,530000.0000022177
3,1.75,1980,6760,1.0,0,0,4,1980,0,1973,6.885491857,47.605797,-122.099118,1399507200,2014,5,8,1973,530000.0000509777
3,1.0,1670,4080,1.0,0,0,3,1170,500,1967,7.774601993,47.685746,-122.281589,1399507200,2014,5,8,2011,532999.9999895828
4,3.0,2920,33976,1.0,0,3,5,1460,1460,1964,6.638625153,47.605797,-122.099118,1399507200,2014,5,8,1964,537499.9999312825
4,2.5,2550,4630,2.0,0,0,3,2550,0,2005,7.254554312,47.586092,-122.037436,1399507200,2014,5,8,2005,537500.0000043891
4,1.75,1840,9600,1.0,0,0,3,1220,620,1967,6.112129878,47.68099,-122.120531,1399507200,2014,5,8,2011,537999.9999919368
6,2.25,2820,15600,1.5,0,2,5,1970,850,1940,6.99378706,47.451576,-122.352986,1399507200,2014,5,8,1940,543200.0000069718
2,2.0,1870,4950,1.0,0,0,3,1870,0,2006,7.665376666,47.669256,-122.008454,1399507200,2014,5,8,2006,559949.9999689021
4,2.25,2250,41688,2.0,0,0,3,2250,0,1980,6.880376138,47.669256,-122.008454,1399507200,2014,5,8,1980,569000.0000465733
2,3.0,3160,66646,2.0,0,0,3,3160,0,1993,6.195569617,47.752379,-122.060283,1399507200,2014,5,8,1993,589899.9998126128
3,2.5,1750,3354,2.0,0,0,4,1750,0,1991,6.403922346,47.675982,-122.193578,1399507200,2014,5,8,1991,594999.999995451
2,1.0,1540,6872,1.0,0,0,4,820,720,1946,7.836807827,47.638679,-122.370946,1399507200,2014,5,8,1989,615000.0000062677
4,1.75,2060,26036,1.0,0,0,4,1160,900,1947,7.804315308,47.451576,-122.352986,1399507200,2014,5,8,1988,647500.0000200585
4,2.5,3290,6465,2.0,0,0,3,3290,0,2002,7.340818391,47.586092,-122.037436,1399507200,2014,5,8,2002,716499.9999284273
3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,7.331722406,47.574245,-122.400222,1399507200,2014,5,8,1928,718999.9999880604
4,2.5,2660,5500,2.0,0,2,3,2660,0,2003,7.891528862,47.557085,-122.007748,1399507200,2014,5,8,2003,753888.0000836259
4,1.75,2480,9195,1.0,0,0,3,1390,1090,1950,6.326586416,47.618337,-122.205341,1399507200,2014,5,8,2005,780000.0000035524
5,3.0,3040,9601,1.0,0,0,5,1970,1070,1968,6.025025171,47.567779,-122.232795,1399507200,2014,5,8,1968,830000.0000698846
3,2.5,2920,3942,3.0,0,0,3,2920,0,2008,6.640963976,47.512527,-122.190248,1399507200,2014,5,8,2008,868500.0000993795
3,3.25,2640,4080,2.0,0,0,3,1840,800,1912,7.075157195,47.659861,-122.284977,1399507200,2014,5,8,2000,930000.0000289
5,2.5,3160,11470,1.0,0,0,4,1780,1380,1971,7.124658278,47.567779,-122.232795,1399507200,2014,5,8,1971,980000.000080554
4,1.0,3410,5000,2.0,0,0,5,2190,1220,1910,6.326860053,47.585627,-122.29196,1399507200,2014,5,8,1910,1038999.9999573051
4,3.25,3820,24166,2.0,0,1,4,3310,510,1990,6.753958369,47.567779,-122.232795,1399507200,2014,5,8,1990,1249999.9999366193
2,1.0,720,18000,1.0,0,0,3,720,0,1950,7.295405726,47.499387,-122.243852,1399593600,2014,5,9,2005,195000.000004627
3,1.0,1160,8320,1.0,0,0,4,1160,0,1959,6.122547097,47.391942,-122.257192,1399593600,2014,5,9,1959,201500.00003927416
4,1.0,1430,8355,1.5,0,0,4,1430,0,1983,6.55274876,47.287074,-122.113839,1399593600,2014,5,9,1983,224500.0000382242
3,2.5,2000,9202,2.0,0,0,4,2000,0,1992,6.137803474,47.419378,-121.958008,1399593600,2014,5,9,1992,225000.00004582183
3,1.0,1360,9948,1.0,0,0,3,1360,0,1977,7.000750915,47.31199,-122.000503,1399593600,2014,5,9,2004,234950.0000660851
4,3.0,2163,5883,2.0,0,0,3,2163,0,2006,6.013769526,47.310617,-122.263291,1399593600,2014,5,9,2006,247999.99993096484
3,1.75,1220,7250,1.0,0,0,3,1220,0,1962,7.91716792,47.388327,-121.606221,1399593600,2014,5,9,2003,250999.99998120172
3,1.0,1030,6127,1.0,0,0,3,880,150,1947,6.271578536,47.716513,-122.295829,1399593600,2014,5,9,2012,252499.99999034533
3,2.5,1850,4597,2.0,0,0,3,1850,0,2003,7.007211627,47.367737,-122.117029,1399593600,2014,5,9,2003,254000.0000215905
2,1.0,960,28717,1.0,0,0,4,960,0,1984,6.657448016,47.407196,-122.473322,1399593600,2014,5,9,1984,255000.00001473693
2,1.0,810,7980,1.0,0,0,1,810,0,1928,6.001403089,47.500058,-122.357848,1399593600,2014,5,9,1928,255000.0000273405
3,2.0,1920,8075,1.0,0,0,4,1510,410,1969,6.17176423,47.311491,-122.36281,1399593600,2014,5,9,1969,260000.00003516275
3,2.5,1420,14850,1.0,0,0,4,1020,400,1963,6.717614006,47.391942,-122.257192,1399593600,2014,5,9,1963,260000.0000433708
3,2.0,1690,9583,1.0,0,0,4,1690,0,1969,7.13968055,47.499429,-122.110157,1399593600,2014,5,9,1969,269999.9999875676
3,1.5,1500,6337,1.0,0,0,5,1500,0,1953,6.788333367,47.716513,-122.295829,1399593600,2014,5,9,1953,269999.9999672887
4,2.0,2190,14439,1.0,0,0,4,1180,1010,1977,7.003962309,47.310617,-122.263291,1399593600,2014,5,9,1977,280000.0000008186
3,1.75,1390,8700,1.0,0,3,4,840,550,1912,7.814406562,47.47202,-122.2219,1399593600,2014,5,9,1989,280949.9999505682
4,2.5,2000,13300,1.0,0,0,4,1200,800,1968,6.098532205,47.310617,-122.263291,1399593600,2014,5,9,1968,290000.0000427628
3,1.5,1060,10464,1.0,0,0,4,1060,0,1973,6.808511861,47.715769,-122.213748,1399593600,2014,5,9,1973,303500.0000319501
4,2.25,2130,8078,1.0,0,0,4,1380,750,1977,6.586496968,47.446982,-122.201521,1399593600,2014,5,9,1977,311100.0000741755
4,2.25,1930,7452,1.0,0,0,3,1430,500,1984,6.403866205,47.405479,-122.195772,1399593600,2014,5,9,1984,311999.9999920312
5,1.75,2320,8100,1.0,0,0,4,1160,1160,1956,6.030881624,47.451576,-122.352986,1399593600,2014,5,9,1956,314999.9999509998
4,2.25,2310,7490,2.0,0,0,3,2310,0,1980,6.500704978,47.446982,-122.201521,1399593600,2014,5,9,1980,320000.00002149655
4,2.75,1970,7213,1.0,0,0,3,1170,800,1977,6.338371455,47.442737,-122.123973,1399593600,2014,5,9,2004,323000.0000085891
3,2.25,998,904,2.0,0,0,3,798,200,2007,7.075313856,47.687761,-122.38487,1399593600,2014,5,9,2007,323999.99999951705
3,2.25,1352,1694,3.0,0,0,3,1352,0,2007,6.072923761,47.716513,-122.295829,1399593600,2014,5,9,2007,325000.0000610546
4,2.5,1940,3784,2.0,0,0,3,1940,0,2003,7.196468414,47.442737,-122.123973,1399593600,2014,5,9,2003,329999.9999905725
3,1.0,1620,30736,1.5,0,0,4,1620,0,1911,6.834065572,47.557627,-122.151005,1399593600,2014,5,9,1977,346750.0000511985
3,2.25,1640,11050,1.0,0,0,4,1640,0,1972,7.73840372,47.499429,-122.110157,1399593600,2014,5,9,1972,352000.00000045897
3,2.0,1340,1384,3.0,0,0,3,1340,0,2008,7.401064781,47.678255,-122.338152,1399593600,2014,5,9,2008,375999.99996967375
3,3.25,1410,1253,3.0,0,0,3,1410,0,2005,6.297372832,47.678255,-122.338152,1399593600,2014,5,9,2005,381999.9999967629
3,2.25,1445,1606,2.0,0,0,3,1300,145,2003,7.884223853,47.493732,-121.998724,1399593600,2014,5,9,2003,387000.000028506
4,2.5,2600,11951,2.0,0,0,3,2600,0,1988,6.094173005,47.311491,-122.36281,1399593600,2014,5,9,2000,402499.9999992416
4,2.25,3060,48787,2.0,0,0,3,3060,0,1992,6.623395551,47.34621,-121.881291,1399593600,2014,5,9,1992,414999.99994895974
4,2.0,1650,6000,1.0,0,0,5,1000,650,1959,7.749344655,47.585627,-122.29196,1399593600,2014,5,9,1959,445000.0000192838
2,2.0,1150,6634,1.0,0,0,3,860,290,1940,7.362814417,47.685746,-122.281589,1399593600,2014,5,9,1996,444999.99993980146
4,1.75,1750,5500,1.5,0,0,5,1050,700,1926,6.178798768,47.687761,-122.38487,1399593600,2014,5,9,1926,459999.9999938021
2,1.0,1150,4400,1.0,0,0,4,1150,0,1905,7.639975651,47.63281,-122.288511,1399593600,2014,5,9,1905,463000.0000453364
4,2.5,1930,9653,1.0,0,0,4,1930,0,1968,7.99288906,47.311491,-122.36281,1399593600,2014,5,9,1968,464999.9999263002
3,2.0,1410,4800,1.0,0,0,3,1410,0,1940,7.495257803,47.687761,-122.38487,1399593600,2014,5,9,1996,481449.999971242
2,1.0,1840,3300,1.5,0,0,4,1130,710,1910,6.991296333,47.667527,-122.377551,1399593600,2014,5,9,1910,489999.9999324105
3,1.75,1750,11340,1.0,0,1,4,1300,450,1987,6.259929681,47.622542,-122.04421,1399593600,2014,5,9,1987,491300.0000191569
3,2.5,2100,5824,2.0,0,2,3,2100,0,1999,7.57032912,47.584223,-121.791951,1399593600,2014,5,9,1999,505000.0000021834
3,2.0,1400,7293,1.0,0,0,4,1400,0,1963,6.945585251,47.605797,-122.099118,1399593600,2014,5,9,1963,511555.000028904
3,2.5,2030,6970,2.0,0,0,4,2030,0,1991,6.521272973,47.557085,-122.007748,1399593600,2014,5,9,1991,524999.9999821996
5,3.0,3480,57499,1.0,0,0,4,2340,1140,1976,7.336126556,47.493732,-121.998724,1399593600,2014,5,9,1992,532000.0002115045
3,1.75,1300,5413,1.5,0,0,3,1300,0,1925,7.481205191,47.685746,-122.281589,1399593600,2014,5,9,1992,535999.9999484817
4,1.75,2000,4000,1.5,0,0,5,1450,550,1926,7.112564483,47.555647,-122.37959,1399593600,2014,5,9,1926,536500.0000710412
4,2.5,2330,14289,2.0,0,0,4,2330,0,1978,7.822221494,47.613825,-122.144365,1399593600,2014,5,9,2000,542500.0001526492
4,2.25,2470,7447,2.0,0,0,3,2470,0,1984,7.745442216,47.754413,-122.300477,1399593600,2014,5,9,1984,564999.9999933448
3,2.25,1660,10140,1.0,0,0,4,1370,290,1980,7.726504738,47.68099,-122.120531,1399593600,2014,5,9,1980,566000.0000121312
4,2.5,2840,6268,2.0,0,0,3,2840,0,1998,6.933441251,47.755665,-122.248061,1399593600,2014,5,9,2006,579999.9999555184
4,2.5,2660,4000,2.0,0,0,3,2660,0,2001,7.062296345,47.669256,-122.008454,1399593600,2014,5,9,2001,582999.9999399496
4,3.25,2400,29252,2.0,0,0,4,2400,0,1982,6.947000176,47.760785,-122.130531,1399593600,2014,5,9,2011,585000.0000831619
